Vietnam,VNM,Asia,0.28888425,0.648218478,1.741519541,1.820140893,1.982451866,2.393390259,2.402322986,2.450734097,3.009029365,3.513275505
"Yemen, Rep.",YEM,Asia,0.496444107,0.806819585,0.801193111,1.031351833,0.988350803,0.475162759,0.370636047,0.33328463,0.31568166,0.351859419
Zambia,ZMB,Africa,0.356473725,0.182992125,0.273319341,0.278306954,0.298008752,0.305264022,0.317275525,0.393685899,0.433395739,0.369957765
Zimbabwe,ZWE,Africa,1.635374232,1.15761513,0.90536755,0.905910545,0.871840016,0.878138865,0.762487107,0.700964637,0.822472016,0.765893876
Asia,ABB,Asia,279.7436762,291.427275,327.2264456,320.4140746,316.0836934,312.0134045,313.277224,314.3167266,311.3771676,314.3520835
Europe,EEE,Europe,407.8631855,314.5926282,304.9979204,299.6780931,283.0642828,278.6366625,278.1371839,280.7217287,278.1193907,267.2339461
Africa,FFF,Africa,40.10773109,51.01522882,64.37040392,64.54023126,64.68552887,62.75382365,62.87998724,62.58298694,63.00384586,62.83070796
North America,NNN,North America,82.66585179,93.47223049,115.2313625,101.2113096,99.21250004,98.3442543,95.41805331,93.80256039,96.72409523,96.6480934
South America,SRR,South America,24.77682165,26.90565366,34.84869815,34.89948751,35.10850549,34.99032696,35.394466,33.71627435,32.99483533,33.10653632
Oceania,UUU,Oceania,40.76604304,53.47822635,50.59243684,51.19420239,50.87939489,51.44861474,55.19568798,57.30910768,54.97728819,54.99371117
World,WLD,World,815.8366667,796.1465666,851.3338091,828.0504421,807.6560595,797.8580571,799.1515933,800.3146782,794.2532681,786.5567592
